,Growth,Discount,Risk_Premium
1990-11-01,0.6981285838842347,-2.574596212298837,-5.831087061825271
1990-12-01,0.4298150242768802,-2.3993430735650207,-6.211678580069057
1991-01-01,-0.07706176667578435,-1.9937520852446409,-4.743228666541886
1991-02-01,-0.3671726816842233,-1.6971949651490312,-3.6461164938543575
1991-03-01,-0.5085348406875188,-1.9551774479831874,-4.037646924762306
1991-04-01,-0.7932478006770398,-2.1196133308377627,-4.465391463747658
1991-05-01,-1.0337026585513749,-2.014058865114874,-4.8579035218484075
1991-06-01,-0.9849726854159923,-2.374462676953579,-5.071930607356753
1991-07-01,-0.707221003428993,-3.0498759581608357,-5.317192351040298
1991-08-01,-0.47971678411721264,-3.638025056050253,-5.628771218454803
1991-09-01,-0.4471717494324686,-3.7925972078712196,-6.067135649858213
1991-10-01,-0.5131554075043605,-3.4833445666870917,-6.160320013535159
1991-11-01,-0.2997133189582244,-3.7721206987679494,-6.605856519796002
1991-12-01,-0.3962309353752428,-3.309008254421983,-7.577286506685866
1992-01-01,-0.5038493456491924,-3.0321654086677023,-7.8777003348390755
1992-02-01,-0.7354543221932559,-2.443486963337651,-7.855350779025193
1992-03-01,-0.9926672920485737,-1.7233666850090523,-8.019904716944389
1992-04-01,-0.8151925683839114,-1.6769191426790466,-8.275422097215072
1992-05-01,-0.5991605895195757,-1.8781463669306628,-8.07278173371986
1992-06-01,-0.4017234494035294,-1.8109900650015183,-7.758559527692846
1992-07-01,-0.3622851135820605,-1.5861922635656214,-7.297722697142282
1992-08-01,-0.4291308314913611,-1.3312182091812121,-7.110291789927243
1992-09-01,-0.1848108234796873,-1.8092418401774253,-7.113458014300344
1992-10-01,-0.4523996158601181,-1.0347018322201422,-6.542682096286962
1992-11-01,-0.4352618979115261,-1.2051915675341163,-6.572281455764578
1992-12-01,-0.27378666463911283,-1.4019391530596272,-6.636078967001628
1993-01-01,-0.19859841288695493,-1.250980859976114,-6.523333164234583
1993-02-01,-0.18807575251974015,-0.9149254595340635,-6.437961206445409
1993-03-01,-0.08762473849892287,-0.6934926508844349,-6.129545594125993
1993-04-01,0.06854434202860488,-0.498279511318519,-5.546377608929589
1993-05-01,-0.05444974151679466,-0.5128088316900014,-5.117198218408499
1993-06-01,0.007000184700996115,-0.4146824588166926,-4.790933542065942
1993-07-01,-0.1283495190450856,0.3043483203498914,-4.14580732768123
1993-08-01,-0.08010536099807229,0.3931217436575645,-3.8228222649692944
1993-09-01,0.0247114252268303,0.6391895940082943,-3.2826675560476106
1993-10-01,-0.05856244961342444,0.9467893913587482,-3.126141219457007
1993-11-01,0.11874890336475818,0.9828256007269499,-3.0544273262441335
1993-12-01,0.3042971274758178,0.6227385900702823,-3.285585730392592
1994-01-01,0.4130634899173204,0.5646622732818325,-3.28442435035562
1994-02-01,0.5623831365987615,0.3945234525439838,-3.300680862389292
1994-03-01,0.5648079849923867,0.3029172402298484,-3.3193604164135713
1994-04-01,0.4686109086574668,0.35307998342861113,-3.3276308869012317
1994-05-01,0.9052095416981426,0.5447486009344368,-3.2747011629007865
1994-06-01,1.0000022070135657,0.33016202109122195,-3.5227959498054027
1994-07-01,1.0716223261782938,0.2728337480772443,-3.537775014849367
1994-08-01,1.238647802080321,0.18039424554953354,-3.636164984966143
1994-09-01,1.0426945856338772,0.6828184109888176,-5.558764574127738
1994-10-01,1.208040926571363,0.637812562839772,-5.760821378433995
1994-11-01,1.2719937837624786,0.8494614506672655,-5.657975336823671
1994-12-01,1.3767447733674016,0.327655212090575,-5.886853326877289
1995-01-01,1.6109389192943233,0.2433376416718986,-5.482348660891198
1995-02-01,1.7798335192857935,-0.34387917731791806,-5.837018716023154
1995-03-01,1.7802024357200141,0.06130531349436408,-5.8041889212672
1995-04-01,1.6681380493211913,0.5860075243632192,-5.6162951628156215
1995-05-01,1.4732014578753152,0.44002874390544644,-5.716952162653017
1995-06-01,1.2344276215920322,0.7560617718252072,-5.673877157345108
1995-07-01,1.0585276565329156,0.21897877024123535,-6.060636422825606
1995-08-01,0.9799062432289922,0.17174027745161474,-6.177244499680697
1995-09-01,0.6239920279015774,0.5568314925454119,-5.916957548056708
1995-10-01,0.8097185807512466,-0.2962886692163901,-6.516902669191506
1995-11-01,0.7244010830941454,-0.3518531355777516,-6.76081630989326
1995-12-01,0.5187270972704034,0.1408338174603313,-6.612905398510274
1996-01-01,0.2721117785545648,-0.03870404204487077,-6.869025239909422
1996-02-01,0.12307182843969278,-0.05178878384794606,-7.176200706278479
1996-03-01,-0.36696683081852716,0.5320392160579585,-7.158034326675484
1996-04-01,-0.013550124942891872,-0.03129631162098667,-7.669591389819725
1996-05-01,-0.11358100251335647,0.5390631935491662,-7.261984717368196
1996-06-01,0.006776021871412671,0.09921588614890064,-7.546308433141988
1996-07-01,0.3559045857593287,0.3485219138999826,-7.36989500102828
1996-08-01,0.47112664088800127,0.05561391663983001,-7.2412035275708195
1996-09-01,0.5253916246128846,0.6780481312282219,-6.808467417447921
1996-10-01,0.4860690152268712,0.516195513512075,-6.855712803773097
1996-11-01,0.4169127897591878,0.24320256821748623,-7.156563791686616
1996-12-01,0.5019414077859807,0.9908511547216058,-6.9666800658935895
1997-01-01,0.6960707798158932,0.7773775428852017,-7.232660588411257
1997-02-01,0.7606866676742636,0.5596700794666184,-7.303328656832322
1997-03-01,0.9251183263186229,1.1083344410391494,-7.019172601583228
1997-04-01,0.9309293502431295,0.15842521019747924,-7.535336155091179
1997-05-01,1.0595453241630308,0.08352790136118571,-7.523441852661408
1997-06-01,1.1480638710538786,0.6373687865517556,-7.334643285817893
1997-07-01,1.081494714114982,0.4785140903004861,-7.613221584088811
1997-08-01,0.9710405053986138,0.4409014060984746,-7.966331869824467
1997-09-01,1.0386126762199641,0.1454507669711382,-8.252698584328819
1997-10-01,0.844519695108847,-0.6399324488867303,-8.752414617113333
1997-11-01,1.210693086722697,-0.5840221206856936,-8.669469440968598
1997-12-01,1.2309066916611413,-0.9364761558891992,-8.682991169058832
1998-01-01,1.2324293754355071,-1.1409601724830822,-8.6994492055193
1998-02-01,1.3767213941199228,-0.7536491599550494,-8.297936297228327
1998-03-01,1.4353360729083935,-0.4330061619878758,-8.157978599501291
1998-04-01,1.2494342735074473,-0.08682947153903153,-8.036986389436395
1998-05-01,1.0001681070962187,0.32246652010050725,-7.887502125920231
1998-06-01,0.9215360675241392,0.5562822017311497,-7.803286334467876
1998-07-01,1.0054593516617352,0.5869631613569253,-7.773927496306611
1998-08-01,1.0584258873270445,1.9343232934343324,-7.044910111208802
1998-09-01,0.8183566163466163,2.570171633773012,-6.3788951087729515
1998-10-01,1.1604050099862362,1.1515420376581385,-6.736905348307127
1998-11-01,0.798837867604096,1.3073030193009463,-6.5101939093858245
1998-12-01,0.6225119106093052,0.9247368281055601,-6.963466069420664
1999-01-01,0.5680197904699441,1.4719911209036924,-6.96571973314833
1999-02-01,0.5830771318506824,1.4972657948192436,-7.187042708862835
1999-03-01,0.33909532857273916,1.2433660061532086,-7.33882097045859
1999-04-01,0.5683052559695926,1.2646805106012882,-7.370024800262887
1999-05-01,0.5092972284019004,1.3851339932577642,-7.30575687748635
1999-06-01,0.5849632825964696,1.6001427470728864,-7.114901308766622
1999-07-01,0.355204776676147,1.1012391179437317,-7.249430105185939
1999-08-01,0.42428075672185706,1.6497029631212534,-7.080337706089554
1999-09-01,0.708179502214053,1.6629644816495694,-7.005720002720664
1999-10-01,0.3714475632531574,1.2812204107271714,-6.986225763142842
1999-11-01,0.5359279917073283,2.1782450905706923,-6.3555381704704255
1999-12-01,0.62808936967856,1.3224978518245454,-6.687860071994431
2000-01-01,0.6205904788869349,1.1750876134192683,-6.794075395109151
2000-02-01,0.35717103143702095,0.45922432180928574,-7.032240823336485
2000-03-01,0.6769782309384225,1.1960935398447696,-6.5140606445143225
2000-04-01,0.12784995950172817,0.7143195394286254,-6.636574806064027
2000-05-01,0.6105450688661248,1.0918794456058878,-6.478839111355738
2000-06-01,0.3158688048048711,0.4999023590377636,-6.591497066110095
2000-07-01,-0.4080922784496817,-0.07894231240663824,-6.728563022395287
2000-08-01,-0.3355714707134901,0.27310972171756365,-6.499113226232889
2000-09-01,-0.3019402844194722,0.8573580708062691,-6.2478768005444705
2000-10-01,-0.18361440010327743,1.5607767049163912,-5.805775548779952
2000-11-01,-0.1901693293108147,1.3648357558120363,-5.730654528090445
2000-12-01,-0.5739274843914716,1.8070960384471624,-5.378490895325212
2001-01-01,-0.5429176837594402,2.1045247749968565,-5.037118866471222
2001-02-01,-0.5037513866507083,2.806533809750621,-4.640019357822815
2001-03-01,-0.5352729797882263,3.6096389348016995,-4.180942794640284
2001-04-01,-0.008435092823694923,4.936164001368116,-3.2648372210678445
2001-05-01,-0.60096344846766,5.0000847867644875,-2.881170207574229
2001-06-01,-1.3905160111357993,5.157862002055962,-2.799664701654579
2001-07-01,-0.6653702907516796,6.4392225726975125,-2.1982040252671085
2001-08-01,-1.0480896295875317,6.980019201785297,-1.8443075847903203
2001-09-01,-1.1644907316806978,7.769229668107702,-1.3727565111442293
2001-10-01,-1.3172574324330668,7.9511868701722035,-0.9840135827547208
2001-11-01,-1.8721813414610164,8.280245389255345,-0.7573570566931813
2001-12-01,-2.263899061945004,8.528048692904008,-0.810821117030503
2002-01-01,-3.0571219401761542,9.106326321179674,-2.507962228439023
2002-02-01,-3.388166827588911,9.15796994600046,-2.598450534232833
2002-03-01,-3.832509471553708,8.442231980962896,-2.946635296692901
2002-04-01,-3.8625667590928656,8.640053875353917,-3.2815526655441385
2002-05-01,-4.125941699270353,7.948364492893987,-3.641390069858651
2002-06-01,-3.683480224573323,7.850487537913371,-3.7632508246482423
2002-07-01,-3.736930776537064,7.495989501159778,-3.900400005910572
2002-08-01,-3.7231010461828213,6.76837998388844,-4.148797875203784
2002-09-01,-3.2500225522812882,7.076598210944777,-4.120687904370361
2002-10-01,-2.5809449852472515,7.557063426219785,-4.2022171537335185
2002-11-01,-1.854323451095371,7.816140770229819,-4.294975240013828
2002-12-01,-0.24298665988690216,8.779906710070584,-4.368894759527838
2003-01-01,0.0962358733052493,8.144081329484173,-3.7866989797523223
2003-02-01,0.8891069513014372,9.005191459572947,-3.795792953067767
2003-03-01,0.5754105962273043,7.9878710950592,-4.045902064719391
2003-04-01,0.4578161941460833,7.754295935838085,-4.168653230930344
2003-05-01,0.3424843749321379,7.860741999114025,-4.1770931614393065
2003-06-01,1.2799981527517381,8.74694965036695,-4.225791369367474
2003-07-01,1.6063657107519849,8.805059395023905,-4.404352738635135
2003-08-01,1.2093029743060346,8.38891333306503,-4.479766851766462
2003-09-01,0.6805056847691635,7.573299568882886,-4.524036422608805
2003-10-01,1.228104347911409,7.905303434713547,-4.690015712896744
2003-11-01,0.9378164725584498,7.091871250148283,-4.824498812803175
2003-12-01,0.8197720360493748,6.828234262879849,-4.887754453356056
2004-01-01,0.14887391814076556,5.868782535720514,-4.8830854188131205
2004-02-01,0.8806664707859471,6.030556883026004,-5.258913665012947
2004-03-01,0.9406377413508552,5.813786399229268,-5.388899603719351
2004-04-01,0.6306498286469095,5.060948077962783,-5.452402696661313
2004-05-01,2.610247048074556,5.929755052263842,-6.1823545235607815
2004-06-01,2.9303062090409444,5.5355352435469225,-6.422797406858718
2004-07-01,2.57072893891051,4.640012648642895,-6.4860212629504685
2004-08-01,4.031844203889461,5.56602355233552,-6.985430033234635
2004-09-01,3.184589713564942,4.54486176660318,-6.81935769911057
2004-10-01,3.070362105948907,4.337828212582965,-6.867547439815345
2004-11-01,2.8074137559158623,4.072298974040558,-6.853204497888219
2004-12-01,2.195482928673436,3.1337769374853925,-6.8018770598455705
2005-01-01,1.7788127342096036,2.8066656127873304,-6.7104795418824414
2005-02-01,0.8129157622980925,1.948253164776176,-6.3474768375679576
2005-03-01,0.16973083985565074,1.572734549836166,-6.097667585599141
2005-04-01,-0.1869722640421637,0.9471476217948411,-6.160630751646954
2005-05-01,-0.3882592804606443,1.1354757942559572,-6.124696204119709
2005-06-01,-0.2628068210810199,1.029626839360285,-6.251651705848859
2005-07-01,-0.6840928320209582,1.0202449484862828,-5.973612168167964
2005-08-01,-0.6752628687003854,0.7192208100313267,-6.056623323242164
2005-09-01,0.5563914922644778,1.1165922750083412,-6.75597722733777
2005-10-01,0.651659174864281,0.9072115851943555,-6.839259188724702
2005-11-01,3.483830422316437,2.6530986265957637,-8.284196511254944
2005-12-01,1.2429407416022769,1.729218457836615,-7.0635470431921705
2006-01-01,0.6764622101038091,0.8120967308969367,-6.524827200620603
2006-02-01,0.13828326223916343,0.4901421365568732,-6.247284908344695
2006-03-01,0.6556849273207453,0.38602693800810656,-6.60977595216965
2006-04-01,0.848326072228301,0.41573448840221905,-6.823980988803549
2006-05-01,1.0958719579718714,0.24828722573796908,-7.239413893687949
2006-06-01,0.1935825132854373,0.21301131442984444,-6.714354994749234
2006-07-01,0.030974351331331917,0.33313846251256296,-6.6122732285250345
2006-08-01,-0.8129543417994847,0.3460781419076611,-6.065133103628675
2006-09-01,-0.819123886879319,0.5545020421583025,-6.021641851847817
2006-10-01,-1.4807953437142052,0.4671602494191335,-5.562067879500747
2006-11-01,-0.9348420270272413,0.6545469570770728,-5.963841318799394
2006-12-01,-0.6352321312963922,0.8606983693488275,-6.1152110969295395
2007-01-01,-0.5806840652717488,1.079009882760608,-6.062239179275641
2007-02-01,-1.892379739667518,0.7082167349808057,-5.320451433133038
2007-03-01,-1.2148576792773165,1.0116445057602128,-5.7407301250082545
2007-04-01,-3.085439103464231,1.0527973226822478,-4.372663763288311
2007-05-01,-3.2355674678218236,1.1915417459347606,-4.1620933066137615
2007-06-01,-4.392368608091376,1.277616742165788,-3.2993573392597595
2007-07-01,-4.030433920823278,1.2224039153464261,-3.586202169163384
