,fair_value,spx_actual,over_under_pct,over_under_pctile,over_under_zscore,r_f_mapped,erp_mapped,g_mapped,denom_raw,denom_smooth,denom_clipped,eps_raw,eps_smooth
2008-10-01,2412.947697069147,968.7999999999996,-0.598499378508395,0.27790973871733965,-1.6760886076941717,0.04519460484701947,0.022773954250706118,0.02949061936830528,0.038477939729420305,0.034860267386676684,0.034860267386676684,53.48178834234492,84.1160019098962
2008-11-01,2213.2606379040185,883.0400000000001,-0.6010230404511923,0.27078384798099764,-1.4476077450639115,0.04160001360139573,0.02529135543872509,0.02744349296420563,0.039447876075915184,0.035361695714682895,0.035361695714682895,38.660541806912256,78.26464921484686
2008-12-01,2038.6676279465175,877.5600000000002,-0.5695423874052794,0.3182897862232779,-0.21946316825023243,0.03081493445413294,0.0248234415405829,0.024666559698569963,0.030971816296145878,0.03514032810348131,0.03514032810348131,23.03318225926139,71.6394493399866
2009-01-01,1819.174311012531,865.5800000000004,-0.524190730508816,0.3990498812351544,1.225322930355597,0.030897435046982995,0.02750300522018838,0.023533271775946583,0.03486716849122479,0.035704548321443944,0.035704548321443944,18.813169526497852,64.9527970926764
2009-02-01,1582.8519088491914,805.2299999999998,-0.4912790037411394,0.4346793349168646,1.7907211128576375,0.03413015500829018,0.03051876349130814,0.02326100850446798,0.04138790999513034,0.03676141398176079,0.03676141398176079,14.620266769717505,58.18787429302542
2009-03-01,1350.3412449076204,757.1300000000002,-0.4393046921618713,0.4584323040380047,2.233480635599092,0.03415053801336477,0.031058753664780267,0.023161275891075167,0.042048015787069876,0.03805918781070832,0.03805918781070832,10.494936650541355,51.392891048484806
2009-04-01,1150.6010141559384,848.1499999999997,-0.26286350388610746,0.6104513064133017,2.773108250831332,0.03503786476927348,0.03226994879766363,0.02290100010115083,0.044406813465786274,0.03915263719798862,0.03915263719798862,10.799449978115426,45.04906406688523
2009-05-01,970.5110851527892,902.4099999999997,-0.07017033210091383,0.7458432304038005,2.5914232227986655,0.03767753896109784,0.035490067612278124,0.022192663600803433,0.05097494297257252,0.040357072273672086,0.040357072273672086,11.098037682677441,39.166986005911035
2009-06-01,810.3741997893749,926.1199999999999,0.1428300657161945,0.8836104513064132,2.388076257659648,0.04065158371876116,0.03911408859863505,0.021381560633077026,0.05838411168431917,0.04164101338567541,0.04164101338567541,11.330405622806492,33.74480290083536
2009-07-01,674.9787609169185,935.8200000000004,0.38644362487605477,0.9382422802850356,2.2344441497594865,0.039644086956731175,0.03711241177487831,0.021945838465696664,0.054810660265912824,0.042655036520520016,0.042655036520520016,13.882019091312952,28.79124369748651
2009-08-01,554.8634041839205,1009.7300000000002,0.8197812153156621,0.9904988123515439,2.279992006808187,0.0414114692910408,0.034822522545570396,0.02365365183219115,0.05258034000442005,0.04369525358563838,0.04369525358563838,16.378903262074875,24.24489715120697
2009-09-01,450.6772490143117,1044.55,1.3177340375724826,0.995249406175772,2.216181657771046,0.0410088263431336,0.031546696386152526,0.02508013261595488,0.04747539011333125,0.04465274874010405,0.04465274874010405,18.89503456514593,20.123977963117365
2009-10-01,419.6890024646762,1067.6599999999999,1.543931324695269,1.0,1.9022139464021268,0.039815076690125954,0.027664490667193807,0.02594487791708969,0.041534689440230074,0.04490747788267152,0.04490747788267152,38.1601479343316,18.84717459578292
2009-11-01,456.62994225576824,1088.0699999999995,1.3828266596467476,0.997624703087886,1.3846693433164938,0.03840974343630838,0.024745679911929462,0.02625845414439092,0.03689696920384693,0.04469490230999917,0.04469490230999917,57.40281458882263,20.409030660942122
2009-12-01,552.8821327343253,1110.3800000000006,1.0083484964661862,0.9928741092636579,0.7755166542078977,0.038771403715776705,0.02280834483832563,0.026717818290650886,0.034861930263451454,0.04501907847394129,0.04501907847394129,76.80774377283531,24.890244120406617
2010-01-01,667.5947754537999,1123.5800000000002,0.6830269518455154,0.9881235154394299,0.248660149070124,0.03968062100268546,0.023058359947942426,0.02675163088783389,0.035987350062793994,0.04511242693823873,0.04511242693823873,81.53208646573171,30.116820532009438
2010-02-01,812.188820986826,1089.1599999999999,0.3410182113521929,0.9287410926365796,-0.34739989864467197,0.038746930054150315,0.02164386372654644,0.026882404334982096,0.03350838944571466,0.04445580022578743,0.04445580022578743,86.49646804250233,36.106503971408166
2010-03-01,977.79927945667,1152.0499999999997,0.17820704535613374,0.8978622327790974,-0.7436499366993206,0.03911167069412869,0.021907459757492052,0.026882790126550735,0.034136340325070014,0.043796493937287434,0.043796493937287434,91.10705156894011,42.82418021460807
2010-04-01,1155.1276829966087,1197.3199999999997,0.03652610670184675,0.833729216152019,-1.0863217309978277,0.04019228655831007,0.02253083504475585,0.026953246355461456,0.03576987524760447,0.04307674908577228,0.04307674908577228,94.01903175251176,49.75914536247442
2010-05-01,1383.0697255658768,1125.0599999999995,-0.18654860329641998,0.6603325415676959,-1.4292910300296167,0.03515555544688954,0.01930327659125387,0.026557410215000275,0.02790142182314313,0.04115395565665317,0.04115395565665317,97.01377520495495,56.918790155997556
2010-06-01,1681.5943929270438,1083.3599999999997,-0.35575427430257767,0.5439429928741093,-1.5085894039880665,0.03182269580928085,0.017703627257004997,0.025976360350585717,0.023549962715700132,0.03825110990926825,0.03825110990926825,100.17914711077466,64.32285194666157
2010-07-01,2027.6545835568081,1079.7999999999997,-0.46746353705576926,0.4489311163895487,-1.4156712789572152,0.029444161336672187,0.01644326456941793,0.025698974275649426,0.02018845163044069,0.03536592585631224,0.03536592585631224,102.52637570275508,71.70988166428175
